Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H5,2018,2018,2018,2,0,1,Import,60,Bermuda,BMU,0,World,WLD,01,Animals; live,1,No Quantity,0,,415000,4
H5,2018,2018,2018,2,0,1,Import,60,Bermuda,BMU,36,Australia,AUS,01,Animals; live,1,No Quantity,0,,2295,4
H5,2018,2018,2018,2,0,1,Import,60,Bermuda,BMU,124,Canada,CAN,01,Animals; live,1,No Quantity,0,,3971,4
H5,2018,2018,2018,2,0,1,Import,60,Bermuda,BMU,242,Fiji,FJI,01,Animals; live,1,No Quantity,0,,10,4
H5,2018,2018,2018,2,0,1,Import,60,Bermuda,BMU,344,"China, Hong Kong SAR",HKG,01,Animals; live,1,No Quantity,0,,10,4
H5,2018,2018,2018,2,0,1,Import,60,Bermuda,BMU,360,Indonesia,IDN,01,Animals; live,1,No Quantity,0,,159,4
H5,2018,2018,2018,2,0,1,Import,60,Bermuda,BMU,372,Ireland,IRL,01,Animals; live,1,No Quantity,0,,17933,4
H5,2018,2018,2018,2,0,1,Import,60,Bermuda,BMU,381,Italy,ITA,01,Animals; live,1,No Quantity,0,,20,4
H5,2018,2018,2018,2,0,1,Import,60,Bermuda,BMU,388,Jamaica,JAM,01,Animals; live,1,No Quantity,0,,1200,4
H5,2018,2018,2018,2,0,1,Import,60,Bermuda,BMU,458,Malaysia,MYS,01,Animals; live,1,No Quantity,0,0,84,4
H5,2018,2018,2018,2,0,1,Import,60,Bermuda,BMU,490,"Other Asia, nes",,01,Animals; live,1,No Quantity,0,,43,4
H5,2018,2018,2018,2,0,1,Import,60,Bermuda,BMU,528,Netherlands,NLD,01,Animals; live,1,No Quantity,0,,345,4
H5,2018,2018,2018,2,0,1,Import,60,Bermuda,BMU,620,Portugal,PRT,01,Animals; live,1,No Quantity,0,,419,4
H5,2018,2018,2018,2,0,1,Import,60,Bermuda,BMU,643,Russian Federation,RUS,01,Animals; live,1,No Quantity,0,,1500,4
H5,2018,2018,2018,2,0,1,Import,60,Bermuda,BMU,710,South Africa,ZAF,01,Animals; live,1,No Quantity,0,,20,4
H5,2018,2018,2018,2,0,1,Import,60,Bermuda,BMU,764,Thailand,THA,01,Animals; live,1,No Quantity,0,,38,4
H5,2018,2018,2018,2,0,1,Import,60,Bermuda,BMU,804,Ukraine,UKR,01,Animals; live,1,No Quantity,0,,3431,4
H5,2018,2018,2018,2,0,1,Import,60,Bermuda,BMU,826,United Kingdom,GBR,01,Animals; live,1,No Quantity,0,,156562,4
H5,2018,2018,2018,2,0,1,Import,60,Bermuda,BMU,842,USA,USA,01,Animals; live,1,No Quantity,0,0,226956,4
H5,2018,2018,2018,2,0,1,Import,68,Bolivia (Plurinational State of),BOL,0,World,WLD,01,Animals; live,1,No Quantity,0,0,9852412,0
H5,2018,2018,2018,2,0,1,Import,68,Bolivia (Plurinational State of),BOL,32,Argentina,ARG,01,Animals; live,1,No Quantity,0,0,513383,0
H5,2018,2018,2018,2,0,1,Import,68,Bolivia (Plurinational State of),BOL,36,Australia,AUS,01,Animals; live,1,No Quantity,0,0,890,0
H5,2018,2018,2018,2,0,1,Import,68,Bolivia (Plurinational State of),BOL,76,Brazil,BRA,01,Animals; live,1,No Quantity,0,0,8853760,0
H5,2018,2018,2018,2,0,1,Import,68,Bolivia (Plurinational State of),BOL,152,Chile,CHL,01,Animals; live,1,No Quantity,0,0,1478,0
H5,2018,2018,2018,2,0,1,Import,68,Bolivia (Plurinational State of),BOL,170,Colombia,COL,01,Animals; live,1,No Quantity,0,0,7816,0
H5,2018,2018,2018,2,0,1,Import,68,Bolivia (Plurinational State of),BOL,192,Cuba,CUB,01,Animals; live,1,No Quantity,0,0,321,0
H5,2018,2018,2018,2,0,1,Import,68,Bolivia (Plurinational State of),BOL,218,Ecuador,ECU,01,Animals; live,1,No Quantity,0,0,485,0
H5,2018,2018,2018,2,0,1,Import,68,Bolivia (Plurinational State of),BOL,484,Mexico,MEX,01,Animals; live,1,No Quantity,0,0,799,0
H5,2018,2018,2018,2,0,1,Import,68,Bolivia (Plurinational State of),BOL,591,Panama,PAN,01,Animals; live,1,No Quantity,0,0,92,0
H5,2018,2018,2018,2,0,1,Import,68,Bolivia (Plurinational State of),BOL,600,Paraguay,PRY,01,Animals; live,1,No Quantity,0,0,18239,0
H5,2018,2018,2018,2,0,1,Import,68,Bolivia (Plurinational State of),BOL,604,Peru,PER,01,Animals; live,1,No Quantity,0,0,429860,0
H5,2018,2018,2018,2,0,1,Import,68,Bolivia (Plurinational State of),BOL,716,Zimbabwe,ZWE,01,Animals; live,1,No Quantity,0,0,190,0
H5,2018,2018,2018,2,0,1,Import,68,Bolivia (Plurinational State of),BOL,724,Spain,ESP,01,Animals; live,1,No Quantity,0,0,1903,0
H5,2018,2018,2018,2,0,1,Import,68,Bolivia (Plurinational State of),BOL,842,USA,USA,01,Animals; live,1,No Quantity,0,0,21660,0
H5,2018,2018,2018,2,0,1,Import,68,Bolivia (Plurinational State of),BOL,862,Venezuela,VEN,01,Animals; live,1,No Quantity,0,0,1379,0
H5,2018,2018,2018,2,0,1,Import,68,Bolivia (Plurinational State of),BOL,899,"Areas, nes",,01,Animals; live,1,No Quantity,0,0,151,0
H5,2018,2018,2018,2,0,1,Import,70,Bosnia Herzegovina,BIH,0,World,WLD,01,Animals; live,1,No Quantity,0,0,40540571,0
H5,2018,2018,2018,2,0,2,Export,70,Bosnia Herzegovina,BIH,0,World,WLD,01,Animals; live,1,No Quantity,0,0,6752840,4
H5,2018,2018,2018,2,0,1,Import,70,Bosnia Herzegovina,BIH,40,Austria,AUT,01,Animals; live,1,No Quantity,0,0,63843,0
H5,2018,2018,2018,2,0,2,Export,70,Bosnia Herzegovina,BIH,40,Austria,AUT,01,Animals; live,1,No Quantity,0,0,403,4
H5,2018,2018,2018,2,0,1,Import,70,Bosnia Herzegovina,BIH,56,Belgium,BEL,01,Animals; live,1,No Quantity,0,0,67825,0
H5,2018,2018,2018,2,0,1,Import,70,Bosnia Herzegovina,BIH,191,Croatia,HRV,01,Animals; live,1,No Quantity,0,0,3678029,0
H5,2018,2018,2018,2,0,1,Import,70,Bosnia Herzegovina,BIH,203,Czechia,CZE,01,Animals; live,1,No Quantity,0,0,1938779,0
H5,2018,2018,2018,2,0,1,Import,70,Bosnia Herzegovina,BIH,208,Denmark,DNK,01,Animals; live,1,No Quantity,0,0,97918,0
H5,2018,2018,2018,2,0,2,Export,70,Bosnia Herzegovina,BIH,246,Finland,FIN,01,Animals; live,1,No Quantity,0,0,820,0
H5,2018,2018,2018,2,0,1,Import,70,Bosnia Herzegovina,BIH,251,France,FRA,01,Animals; live,1,No Quantity,0,0,1693,0
H5,2018,2018,2018,2,0,1,Import,70,Bosnia Herzegovina,BIH,276,Germany,DEU,01,Animals; live,1,No Quantity,0,0,1896996,0
H5,2018,2018,2018,2,0,2,Export,70,Bosnia Herzegovina,BIH,276,Germany,DEU,01,Animals; live,1,No Quantity,0,0,2485,0
H5,2018,2018,2018,2,0,1,Import,70,Bosnia Herzegovina,BIH,348,Hungary,HUN,01,Animals; live,1,No Quantity,0,0,1677344,0
H5,2018,2018,2018,2,0,1,Import,70,Bosnia Herzegovina,BIH,381,Italy,ITA,01,Animals; live,1,No Quantity,0,0,115579,0
H5,2018,2018,2018,2,0,2,Export,70,Bosnia Herzegovina,BIH,422,Lebanon,LBN,01,Animals; live,1,No Quantity,0,0,48587,0
H5,2018,2018,2018,2,0,1,Import,70,Bosnia Herzegovina,BIH,428,Latvia,LVA,01,Animals; live,1,No Quantity,0,0,413720,0
H5,2018,2018,2018,2,0,1,Import,70,Bosnia Herzegovina,BIH,499,Montenegro,MNE,01,Animals; live,1,No Quantity,0,0,67001,0
H5,2018,2018,2018,2,0,2,Export,70,Bosnia Herzegovina,BIH,499,Montenegro,MNE,01,Animals; live,1,No Quantity,0,0,546322,0
H5,2018,2018,2018,2,0,1,Import,70,Bosnia Herzegovina,BIH,528,Netherlands,NLD,01,Animals; live,1,No Quantity,0,0,189452,0
H5,2018,2018,2018,2,0,2,Export,70,Bosnia Herzegovina,BIH,528,Netherlands,NLD,01,Animals; live,1,No Quantity,0,0,288,0
H5,2018,2018,2018,2,0,1,Import,70,Bosnia Herzegovina,BIH,616,Poland,POL,01,Animals; live,1,No Quantity,0,0,2594100,0
H5,2018,2018,2018,2,0,1,Import,70,Bosnia Herzegovina,BIH,642,Romania,ROU,01,Animals; live,1,No Quantity,0,0,9515286,0
H5,2018,2018,2018,2,0,1,Import,70,Bosnia Herzegovina,BIH,688,Serbia,SRB,01,Animals; live,1,No Quantity,0,0,17422247,0
H5,2018,2018,2018,2,0,2,Export,70,Bosnia Herzegovina,BIH,688,Serbia,SRB,01,Animals; live,1,No Quantity,0,0,6153371,0
H5,2018,2018,2018,2,0,1,Import,70,Bosnia Herzegovina,BIH,703,Slovakia,SVK,01,Animals; live,1,No Quantity,0,0,740981,0
H5,2018,2018,2018,2,0,1,Import,70,Bosnia Herzegovina,BIH,705,Slovenia,SVN,01,Animals; live,1,No Quantity,0,0,59769,0
H5,2018,2018,2018,2,0,2,Export,70,Bosnia Herzegovina,BIH,826,United Kingdom,GBR,01,Animals; live,1,No Quantity,0,0,561,4
H5,2018,2018,2018,2,0,1,Import,76,Brazil,BRA,0,World,WLD,01,Animals; live,1,No Quantity,0,0,9613049,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,0,World,WLD,01,Animals; live,1,No Quantity,0,0,623543733,4
H5,2018,2018,2018,2,0,4,Re-Import,76,Brazil,BRA,0,World,WLD,01,Animals; live,1,No Quantity,0,0,63000,0
H5,2018,2018,2018,2,0,1,Import,76,Brazil,BRA,32,Argentina,ARG,01,Animals; live,1,No Quantity,0,0,99825,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,32,Argentina,ARG,01,Animals; live,1,No Quantity,0,0,16693135,0
H5,2018,2018,2018,2,0,1,Import,76,Brazil,BRA,36,Australia,AUS,01,Animals; live,1,No Quantity,0,0,12392,0
H5,2018,2018,2018,2,0,1,Import,76,Brazil,BRA,40,Austria,AUT,01,Animals; live,1,No Quantity,0,0,1442,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,44,Bahamas,BHS,01,Animals; live,1,No Quantity,0,0,580,0
H5,2018,2018,2018,2,0,1,Import,76,Brazil,BRA,56,Belgium,BEL,01,Animals; live,1,No Quantity,0,0,1159705,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,56,Belgium,BEL,01,Animals; live,1,No Quantity,0,0,102450,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,68,Bolivia (Plurinational State of),BOL,01,Animals; live,1,No Quantity,0,0,7456885,0
H5,2018,2018,2018,2,0,1,Import,76,Brazil,BRA,76,Brazil,BRA,01,Animals; live,1,No Quantity,0,0,63000,0
H5,2018,2018,2018,2,0,4,Re-Import,76,Brazil,BRA,76,Brazil,BRA,01,Animals; live,1,No Quantity,0,0,63000,0
H5,2018,2018,2018,2,0,1,Import,76,Brazil,BRA,124,Canada,CAN,01,Animals; live,1,No Quantity,0,0,3089921,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,144,Sri Lanka,LKA,01,Animals; live,1,No Quantity,0,0,15078,0
H5,2018,2018,2018,2,0,1,Import,76,Brazil,BRA,152,Chile,CHL,01,Animals; live,1,No Quantity,0,0,27000,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,152,Chile,CHL,01,Animals; live,1,No Quantity,0,0,5087397,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,170,Colombia,COL,01,Animals; live,1,No Quantity,0,0,10297840,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,196,Cyprus,CYP,01,Animals; live,1,No Quantity,0,0,89,0
H5,2018,2018,2018,2,0,1,Import,76,Brazil,BRA,208,Denmark,DNK,01,Animals; live,1,No Quantity,0,0,95,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,214,Dominican Rep.,DOM,01,Animals; live,1,No Quantity,0,0,1294152,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,218,Ecuador,ECU,01,Animals; live,1,No Quantity,0,0,16650611,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,231,Ethiopia,ETH,01,Animals; live,1,No Quantity,0,0,584626,0
H5,2018,2018,2018,2,0,1,Import,76,Brazil,BRA,251,France,FRA,01,Animals; live,1,No Quantity,0,0,640900,0
H5,2018,2018,2018,2,0,1,Import,76,Brazil,BRA,276,Germany,DEU,01,Animals; live,1,No Quantity,0,0,69947,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,276,Germany,DEU,01,Animals; live,1,No Quantity,0,0,74,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,344,"China, Hong Kong SAR",HKG,01,Animals; live,1,No Quantity,0,0,705745,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,368,Iraq,IRQ,01,Animals; live,1,No Quantity,0,0,29472647,0
H5,2018,2018,2018,2,0,1,Import,76,Brazil,BRA,372,Ireland,IRL,01,Animals; live,1,No Quantity,0,0,213500,0
H5,2018,2018,2018,2,0,1,Import,76,Brazil,BRA,381,Italy,ITA,01,Animals; live,1,No Quantity,0,0,2356,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,392,Japan,JPN,01,Animals; live,1,No Quantity,0,0,241,4
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,400,Jordan,JOR,01,Animals; live,1,No Quantity,0,0,24000488,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,410,Rep. of Korea,KOR,01,Animals; live,1,No Quantity,0,0,31,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,422,Lebanon,LBN,01,Animals; live,1,No Quantity,0,0,45714062,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,450,Madagascar,MDG,01,Animals; live,1,No Quantity,0,0,102156,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,470,Malta,MLT,01,Animals; live,1,No Quantity,0,0,215,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,490,"Other Asia, nes",,01,Animals; live,1,No Quantity,0,0,16765,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,512,Oman,OMN,01,Animals; live,1,No Quantity,0,0,120,0
H5,2018,2018,2018,2,0,1,Import,76,Brazil,BRA,528,Netherlands,NLD,01,Animals; live,1,No Quantity,0,0,147752,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,528,Netherlands,NLD,01,Animals; live,1,No Quantity,0,0,18000,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,579,Norway,NOR,01,Animals; live,1,No Quantity,0,0,518,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,584,Marshall Isds,MHL,01,Animals; live,1,No Quantity,0,0,732,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,591,Panama,PAN,01,Animals; live,1,No Quantity,0,0,610,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,600,Paraguay,PRY,01,Animals; live,1,No Quantity,0,0,9162244,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,604,Peru,PER,01,Animals; live,1,No Quantity,0,0,10956814,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,608,Philippines,PHL,01,Animals; live,1,No Quantity,0,0,8414,0
H5,2018,2018,2018,2,0,1,Import,76,Brazil,BRA,620,Portugal,PRT,01,Animals; live,1,No Quantity,0,0,261631,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,620,Portugal,PRT,01,Animals; live,1,No Quantity,0,0,6606,4
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,686,Senegal,SEN,01,Animals; live,1,No Quantity,0,0,385228,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,699,India,IND,01,Animals; live,1,No Quantity,0,0,197281,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,702,Singapore,SGP,01,Animals; live,1,No Quantity,0,0,4500,4
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,710,South Africa,ZAF,01,Animals; live,1,No Quantity,0,0,723018,0
H5,2018,2018,2018,2,0,1,Import,76,Brazil,BRA,724,Spain,ESP,01,Animals; live,1,No Quantity,0,0,67062,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,724,Spain,ESP,01,Animals; live,1,No Quantity,0,0,20,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,764,Thailand,THA,01,Animals; live,1,No Quantity,0,0,216200,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,792,Turkey,TUR,01,Animals; live,1,No Quantity,0,0,380350142,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,818,Egypt,EGY,01,Animals; live,1,No Quantity,0,0,54274949,0
H5,2018,2018,2018,2,0,1,Import,76,Brazil,BRA,826,United Kingdom,GBR,01,Animals; live,1,No Quantity,0,0,346040,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,826,United Kingdom,GBR,01,Animals; live,1,No Quantity,0,0,45,0
H5,2018,2018,2018,2,0,1,Import,76,Brazil,BRA,842,USA,USA,01,Animals; live,1,No Quantity,0,0,3361673,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,842,USA,USA,01,Animals; live,1,No Quantity,0,0,4998269,4
H5,2018,2018,2018,2,0,1,Import,76,Brazil,BRA,858,Uruguay,URY,01,Animals; live,1,No Quantity,0,0,48808,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,858,Uruguay,URY,01,Animals; live,1,No Quantity,0,0,1612003,0
H5,2018,2018,2018,2,0,2,Export,76,Brazil,BRA,862,Venezuela,VEN,01,Animals; live,1,No Quantity,0,0,2432753,0
H5,2018,2018,2018,2,0,1,Import,84,Belize,BLZ,0,World,WLD,01,Animals; live,1,No Quantity,0,0,1109160,0
H5,2018,2018,2018,2,0,2,Export,84,Belize,BLZ,0,World,WLD,01,Animals; live,1,No Quantity,0,0,36158,0
H5,2018,2018,2018,2,0,1,Import,84,Belize,BLZ,484,Mexico,MEX,01,Animals; live,1,No Quantity,0,0,256921,0
H5,2018,2018,2018,2,0,1,Import,84,Belize,BLZ,591,Panama,PAN,01,Animals; live,1,No Quantity,0,0,246,0
H5,2018,2018,2018,2,0,2,Export,84,Belize,BLZ,643,Russian Federation,RUS,01,Animals; live,1,No Quantity,0,0,191,0
H5,2018,2018,2018,2,0,1,Import,84,Belize,BLZ,842,USA,USA,01,Animals; live,1,No Quantity,0,0,851991,0
H5,2018,2018,2018,2,0,2,Export,84,Belize,BLZ,842,USA,USA,01,Animals; live,1,No Quantity,0,0,35967,0
H5,2018,2018,2018,2,0,1,Import,96,Brunei Darussalam,BRN,0,World,WLD,01,Animals; live,1,No Quantity,0,,11518031,4
H5,2018,2018,2018,2,0,2,Export,96,Brunei Darussalam,BRN,0,World,WLD,01,Animals; live,1,No Quantity,0,0,55311,4
H5,2018,2018,2018,2,0,3,Re-Export,96,Brunei Darussalam,BRN,0,World,WLD,01,Animals; live,1,No Quantity,0,0,21663,0
H5,2018,2018,2018,2,0,1,Import,96,Brunei Darussalam,BRN,36,Australia,AUS,01,Animals; live,1,No Quantity,0,0,5665777,4
H5,2018,2018,2018,2,0,2,Export,96,Brunei Darussalam,BRN,36,Australia,AUS,01,Animals; live,1,No Quantity,0,0,5232,4
H5,2018,2018,2018,2,0,3,Re-Export,96,Brunei Darussalam,BRN,36,Australia,AUS,01,Animals; live,1,No Quantity,0,0,2260,0
H5,2018,2018,2018,2,0,1,Import,96,Brunei Darussalam,BRN,156,China,CHN,01,Animals; live,1,No Quantity,0,,204315,4
H5,2018,2018,2018,2,0,1,Import,96,Brunei Darussalam,BRN,196,Cyprus,CYP,01,Animals; live,1,No Quantity,0,,1012,4
H5,2018,2018,2018,2,0,1,Import,96,Brunei Darussalam,BRN,251,France,FRA,01,Animals; live,1,No Quantity,0,,5374,4
H5,2018,2018,2018,2,0,2,Export,96,Brunei Darussalam,BRN,251,France,FRA,01,Animals; live,1,No Quantity,0,0,259,0
H5,2018,2018,2018,2,0,3,Re-Export,96,Brunei Darussalam,BRN,251,France,FRA,01,Animals; live,1,No Quantity,0,0,259,0
H5,2018,2018,2018,2,0,2,Export,96,Brunei Darussalam,BRN,344,"China, Hong Kong SAR",HKG,01,Animals; live,1,No Quantity,0,0,259,0
H5,2018,2018,2018,2,0,3,Re-Export,96,Brunei Darussalam,BRN,344,"China, Hong Kong SAR",HKG,01,Animals; live,1,No Quantity,0,0,259,0
H5,2018,2018,2018,2,0,2,Export,96,Brunei Darussalam,BRN,360,Indonesia,IDN,01,Animals; live,1,No Quantity,0,0,730,4
H5,2018,2018,2018,2,0,1,Import,96,Brunei Darussalam,BRN,392,Japan,JPN,01,Animals; live,1,No Quantity,0,0,1525,4
H5,2018,2018,2018,2,0,1,Import,96,Brunei Darussalam,BRN,408,Dem. People's Rep. of Korea,PRK,01,Animals; live,1,No Quantity,0,,326,4
H5,2018,2018,2018,2,0,1,Import,96,Brunei Darussalam,BRN,410,Rep. of Korea,KOR,01,Animals; live,1,No Quantity,0,0,327,4
H5,2018,2018,2018,2,0,2,Export,96,Brunei Darussalam,BRN,410,Rep. of Korea,KOR,01,Animals; live,1,No Quantity,0,0,259,0
H5,2018,2018,2018,2,0,3,Re-Export,96,Brunei Darussalam,BRN,410,Rep. of Korea,KOR,01,Animals; live,1,No Quantity,0,0,259,0
H5,2018,2018,2018,2,0,1,Import,96,Brunei Darussalam,BRN,458,Malaysia,MYS,01,Animals; live,1,No Quantity,0,0,5426826,4
H5,2018,2018,2018,2,0,2,Export,96,Brunei Darussalam,BRN,458,Malaysia,MYS,01,Animals; live,1,No Quantity,0,0,12996,4
H5,2018,2018,2018,2,0,3,Re-Export,96,Brunei Darussalam,BRN,458,Malaysia,MYS,01,Animals; live,1,No Quantity,0,0,7040,0
H5,2018,2018,2018,2,0,1,Import,96,Brunei Darussalam,BRN,490,"Other Asia, nes",,01,Animals; live,1,No Quantity,0,,413,4
H5,2018,2018,2018,2,0,1,Import,96,Brunei Darussalam,BRN,512,Oman,OMN,01,Animals; live,1,No Quantity,0,0,1229,4
H5,2018,2018,2018,2,0,1,Import,96,Brunei Darussalam,BRN,528,Netherlands,NLD,01,Animals; live,1,No Quantity,0,0,157759,4
H5,2018,2018,2018,2,0,2,Export,96,Brunei Darussalam,BRN,531,Curaçao,CUW,01,Animals; live,1,No Quantity,0,0,2690,4
H5,2018,2018,2018,2,0,3,Re-Export,96,Brunei Darussalam,BRN,531,Curaçao,CUW,01,Animals; live,1,No Quantity,0,0,314,0
H5,2018,2018,2018,2,0,2,Export,96,Brunei Darussalam,BRN,554,New Zealand,NZL,01,Animals; live,1,No Quantity,0,0,2183,4
H5,2018,2018,2018,2,0,3,Re-Export,96,Brunei Darussalam,BRN,554,New Zealand,NZL,01,Animals; live,1,No Quantity,0,0,518,0
H5,2018,2018,2018,2,0,2,Export,96,Brunei Darussalam,BRN,608,Philippines,PHL,01,Animals; live,1,No Quantity,0,0,5254,4
H5,2018,2018,2018,2,0,3,Re-Export,96,Brunei Darussalam,BRN,608,Philippines,PHL,01,Animals; live,1,No Quantity,0,0,2074,0
H5,2018,2018,2018,2,0,1,Import,96,Brunei Darussalam,BRN,643,Russian Federation,RUS,01,Animals; live,1,No Quantity,0,0,1599,4
H5,2018,2018,2018,2,0,1,Import,96,Brunei Darussalam,BRN,699,India,IND,01,Animals; live,1,No Quantity,0,0,1087,4
H5,2018,2018,2018,2,0,2,Export,96,Brunei Darussalam,BRN,699,India,IND,01,Animals; live,1,No Quantity,0,0,837,4
H5,2018,2018,2018,2,0,1,Import,96,Brunei Darussalam,BRN,702,Singapore,SGP,01,Animals; live,1,No Quantity,0,0,5602,4
H5,2018,2018,2018,2,0,2,Export,96,Brunei Darussalam,BRN,702,Singapore,SGP,01,Animals; live,1,No Quantity,0,0,8441,4
H5,2018,2018,2018,2,0,3,Re-Export,96,Brunei Darussalam,BRN,702,Singapore,SGP,01,Animals; live,1,No Quantity,0,0,5594,0
H5,2018,2018,2018,2,0,1,Import,96,Brunei Darussalam,BRN,764,Thailand,THA,01,Animals; live,1,No Quantity,0,0,3908,4
H5,2018,2018,2018,2,0,2,Export,96,Brunei Darussalam,BRN,764,Thailand,THA,01,Animals; live,1,No Quantity,0,0,740,0
H5,2018,2018,2018,2,0,3,Re-Export,96,Brunei Darussalam,BRN,764,Thailand,THA,01,Animals; live,1,No Quantity,0,0,740,0
H5,2018,2018,2018,2,0,1,Import,96,Brunei Darussalam,BRN,784,United Arab Emirates,ARE,01,Animals; live,1,No Quantity,0,,933,4
H5,2018,2018,2018,2,0,2,Export,96,Brunei Darussalam,BRN,784,United Arab Emirates,ARE,01,Animals; live,1,No Quantity,0,0,2828,4
H5,2018,2018,2018,2,0,3,Re-Export,96,Brunei Darussalam,BRN,784,United Arab Emirates,ARE,01,Animals; live,1,No Quantity,0,0,259,0
H5,2018,2018,2018,2,0,1,Import,96,Brunei Darussalam,BRN,826,United Kingdom,GBR,01,Animals; live,1,No Quantity,0,0,37479,4
H5,2018,2018,2018,2,0,2,Export,96,Brunei Darussalam,BRN,826,United Kingdom,GBR,01,Animals; live,1,No Quantity,0,0,12078,4
H5,2018,2018,2018,2,0,3,Re-Export,96,Brunei Darussalam,BRN,826,United Kingdom,GBR,01,Animals; live,1,No Quantity,0,0,1563,0
H5,2018,2018,2018,2,0,2,Export,96,Brunei Darussalam,BRN,842,USA,USA,01,Animals; live,1,No Quantity,0,0,518,0
H5,2018,2018,2018,2,0,3,Re-Export,96,Brunei Darussalam,BRN,842,USA,USA,01,Animals; live,1,No Quantity,0,0,518,0
H5,2018,2018,2018,2,0,1,Import,96,Brunei Darussalam,BRN,899,"Areas, nes",,01,Animals; live,1,No Quantity,0,0,2531,4
H5,2018,2018,2018,2,0,1,Import,100,Bulgaria,BGR,0,World,WLD,01,Animals; live,1,No Quantity,0,0,37581174,0
H5,2018,2018,2018,2,0,2,Export,100,Bulgaria,BGR,0,World,WLD,01,Animals; live,1,No Quantity,0,0,53837899,0
H5,2018,2018,2018,2,0,2,Export,100,Bulgaria,BGR,8,Albania,ALB,01,Animals; live,1,No Quantity,0,0,4409411,0
H5,2018,2018,2018,2,0,1,Import,100,Bulgaria,BGR,40,Austria,AUT,01,Animals; live,1,No Quantity,0,0,624763,0
H5,2018,2018,2018,2,0,2,Export,100,Bulgaria,BGR,50,Bangladesh,BGD,01,Animals; live,1,No Quantity,0,0,2153,0
H5,2018,2018,2018,2,0,1,Import,100,Bulgaria,BGR,56,Belgium,BEL,01,Animals; live,1,No Quantity,0,0,493612,0
H5,2018,2018,2018,2,0,1,Import,100,Bulgaria,BGR,124,Canada,CAN,01,Animals; live,1,No Quantity,0,0,605,0
H5,2018,2018,2018,2,0,2,Export,100,Bulgaria,BGR,124,Canada,CAN,01,Animals; live,1,No Quantity,0,0,1060,0
H5,2018,2018,2018,2,0,2,Export,100,Bulgaria,BGR,156,China,CHN,01,Animals; live,1,No Quantity,0,0,574,0
H5,2018,2018,2018,2,0,2,Export,100,Bulgaria,BGR,191,Croatia,HRV,01,Animals; live,1,No Quantity,0,0,503499,0
H5,2018,2018,2018,2,0,1,Import,100,Bulgaria,BGR,203,Czechia,CZE,01,Animals; live,1,No Quantity,0,0,3919838,0
